STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG
TD023,9,"LIDET_CPR",2,4,"PSME",L,211,1.0,1990-11-01,9.973,9.534,1994-11-01,0.902,0.650,,,,11.900,12.820,8.399,0.567,6.818,6.751,-0.671,-0.674,L,4.00,,
TD023,9,"LIDET_CPR",2,4,"QUPR",L,4847,1.0,1990-11-01,10.081,9.325,1994-11-01,4.502,4.117,,,,4.390,42.610,8.916,2.363,44.150,26.503,-0.204,-0.332,L,4.00,,
TD023,9,"LIDET_CPR",2,4,"THPL",L,1467,1.0,1990-11-01,9.899,9.384,1994-11-01,5.004,4.520,,,,7.790,11.760,8.653,3.988,48.167,46.088,-0.183,-0.194,L,4.00,,
TD023,9,"LIDET_CPR",2,4,"TRAE",L,3188,1.0,1990-11-01,10.047,9.635,1994-11-01,2.539,2.246,,,,2.820,30.450,9.363,1.562,23.311,16.683,-0.364,-0.448,L,4.00,,
TD023,9,"LIDET_CPR",2,5,"ACSA",L,3983,1.0,1990-11-01,10.070,9.556,1995-11-14,8.590,8.210,,,,4.710,31.010,9.106,5.664,85.915,62.201,-0.030,-0.094,L,5.03,X,X
TD023,9,"LIDET_CPR",2,5,"ANGE",R,46523,0.1,1990-11-01,6.019,5.748,1995-11-14,,2.990,,,,15.300,29.520,4.869,2.107,52.018,43.274,-0.130,-0.166,R,5.03,TF,
TD023,9,"LIDET_CPR",2,5,"CONU",L,279,1.0,1990-11-01,10.039,9.587,1995-11-14,,4.150,,,,11.740,49.800,8.461,2.083,43.288,24.619,-0.166,-0.278,L,5.03,TF,
TD023,9,"LIDET_CPR",2,5,"DRGL",L,5663,1.0,1990-11-01,10.021,9.670,1995-11-14,,5.480,,,,7.800,30.740,8.916,3.795,56.670,42.564,-0.113,-0.170,L,5.03,TF,
TD023,9,"LIDET_CPR",2,5,"DRGL",R,46926,0.1,1990-11-01,6.976,6.718,1995-11-14,3.500,3.170,,,,6.950,26.750,6.251,2.322,47.187,37.146,-0.149,-0.197,R,5.03,,
TD023,9,"LIDET_CPR",2,5,"GOBA",A,68925,,1990-11-01,48.080,44.378,1995-11-14,39.080,25.640,40.50,31.922,29.464,1.470,2.990,29.031,24.873,87.021,85.677,-0.028,-0.031,W,5.03,,
TD023,9,"LIDET_CPR",2,5,"PIEL",R,48428,0.1,1990-11-01,7.038,6.412,1995-11-14,,5.390,,,,6.300,6.720,6.008,5.028,84.061,83.688,-0.034,-0.035,R,5.03,F,
TD023,9,"LIDET_CPR",2,5,"PIRE",L,2303,1.0,1990-11-01,10.013,9.733,1995-11-14,6.270,5.740,,,,1.700,9.440,9.568,5.198,58.975,54.327,-0.105,-0.121,L,5.03,T,
TD023,9,"LIDET_CPR",2,5,"QUPR",L,4843,1.0,1990-11-01,10.092,9.335,1995-11-14,0.920,0.720,,,,4.390,43.330,8.925,0.408,7.713,4.571,-0.509,-0.613,L,5.03,X,
TD023,9,"LIDET_CPR",2,5,"THPL",L,1463,1.0,1990-11-01,10.076,9.552,1995-11-14,,8.380,,,,7.790,23.310,8.808,6.427,87.730,72.968,-0.026,-0.063,L,5.03,TF,
TD023,9,"LIDET_CPR",2,5,"TRAE",L,3184,1.0,1990-11-01,10.123,9.708,1995-11-14,,5.850,,,,2.820,34.630,9.434,3.824,60.260,40.534,-0.101,-0.179,L,5.03,TF,
TD023,9,"LIDET_CPR",2,6,"ANGE",R,46519,0.1,1990-11-01,7.012,6.696,1996-10-30,4.340,3.780,,,,30.300,53.620,4.667,1.753,56.452,37.562,-0.095,-0.163,R,6.00,,
TD023,9,"LIDET_CPR",2,6,"DRGL",L,5659,1.0,1990-11-01,10.040,9.689,1996-10-30,1.140,0.980,,,,7.800,37.300,8.933,0.614,10.115,6.873,-0.382,-0.447,L,6.00,X,
TD023,9,"LIDET_CPR",2,6,"DRGL",R,46922,0.1,1990-11-01,7.001,6.742,1996-10-30,3.650,3.110,,,,6.950,18.780,6.273,2.526,46.129,40.268,-0.129,-0.152,R,6.00,,
TD023,9,"LIDET_CPR",2,6,"FAGR",L,199,1.0,1990-11-01,10.029,9.578,1996-10-30,0.480,0.300,,,,6.430,78.430,8.962,0.065,3.132,0.725,-0.578,-0.822,L,6.00,X,
TD023,9,"LIDET_CPR",2,6,"GOBA",A,68929,,1990-11-01,49.507,45.695,1996-10-30,23.650,21.490,33.20,26.945,24.870,1.470,2.270,24.504,21.002,86.409,85.708,-0.024,-0.026,W,6.00,,
TD023,9,"LIDET_CPR",2,6,"GOBA",B,68929,,1990-11-01,49.507,45.695,1996-10-30,1.210,1.090,2.80,2.272,2.097,1.470,3.210,2.066,1.055,51.979,51.065,-0.109,-0.112,W,6.00,,
TD023,9,"LIDET_CPR",2,6,"PIEL",R,48424,0.1,1990-11-01,7.025,6.400,1996-10-30,6.170,5.180,,,,6.300,22.830,5.997,3.997,80.938,66.650,-0.035,-0.068,R,6.00,,
TD023,9,"LIDET_CPR",2,6,"QUPR",L,4838,1.0,1990-11-01,10.056,9.302,1996-10-30,2.450,2.170,,,,4.390,31.800,8.894,1.480,23.328,16.640,-0.243,-0.299,L,6.00,X,
TD023,9,"LIDET_CPR",2,6,"TRAE",L,3180,1.0,1990-11-01,10.063,9.650,1996-10-30,2.370,2.210,,,,2.820,52.070,9.378,1.059,22.902,11.292,-0.246,-0.364,L,6.00,X,
TD023,9,"LIDET_CPR",2,7,"AMBR",L,355,1.0,1990-11-01,10.036,9.514,1997-03-11,3.940,3.460,,,,3.590,33.320,9.172,2.307,36.367,25.153,-0.159,-0.217,L,6.36,M,
TD023,9,"LIDET_CPR",2,7,"ANGE",R,46515,0.1,1990-11-01,6.981,6.667,1997-03-11,8.360,7.890,,,,,66.990,,2.604,118.344,,0.026,,R,6.36,,X
TD023,9,"LIDET_CPR",2,7,"DRGL",R,46918,0.1,1990-11-01,7.007,6.748,1997-03-11,2.550,2.220,,,,6.950,10.500,6.279,1.987,32.899,31.645,-0.175,-0.181,R,6.36,T,
TD023,9,"LIDET_CPR",2,7,"GOBA",A,68933,,1990-11-01,44.245,40.838,1997-03-11,23.780,22.000,37.40,27.127,25.038,1.470,1.950,24.670,21.571,87.866,87.438,-0.020,-0.021,W,6.36,,
TD023,9,"LIDET_CPR",2,7,"PIEL",R,48420,0.1,1990-11-01,7.008,6.384,1997-03-11,5.290,4.540,,,,6.300,5.620,5.982,4.285,71.115,71.632,-0.054,-0.052,R,6.36,,
TD023,9,"LIDET_CPR",2,7,"PIRE",L,2295,1.0,1990-11-01,10.061,9.779,1997-03-11,2.280,1.910,,,,1.700,18.990,9.613,1.547,19.532,16.093,-0.257,-0.287,L,6.36,XF,
TD023,9,"LIDET_CPR",2,7,"QUPR",L,4834,1.0,1990-11-01,10.107,9.349,1997-03-11,12.790,11.950,,,,4.390,40.100,8.939,7.158,127.821,80.076,0.039,-0.035,L,6.36,XF,
TD023,9,"LIDET_CPR",2,7,"THPL",L,1455,1.0,1990-11-01,10.014,9.493,1997-03-11,0.340,0.150,,,,7.790,7.810,8.753,0.138,1.580,1.577,-0.652,-0.653,L,6.36,X,X
TD023,9,"LIDET_CPR",2,8,"ANGE",R,46511,0.1,1990-11-01,6.980,6.666,1998-11-13,3.220,2.810,,,,22.900,54.370,5.139,1.282,42.154,24.946,-0.108,-0.173,R,8.03,,
TD023,9,"LIDET_CPR",2,8,"DRGL",R,46914,0.1,1990-11-01,7.005,6.746,1998-11-13,6.410,6.010,,,,6.950,34.140,6.277,3.958,89.090,63.056,-0.014,-0.057,R,8.03,T,X
TD023,9,"LIDET_CPR",2,8,"GOBA",A,68937,,1990-11-01,48.209,44.497,1998-11-13,36.420,20.450,35.00,27.661,25.531,1.470,2.030,25.156,20.035,80.099,79.643,-0.028,-0.028,W,8.03,,
TD023,9,"LIDET_CPR",2,8,"GOBA",B,68937,,1990-11-01,48.209,44.497,1998-11-13,19.330,13.200,26.00,20.548,18.966,1.470,3.810,18.687,12.697,69.598,67.946,-0.045,-0.048,W,8.03,,
TD023,9,"LIDET_CPR",2,8,"PIEL",R,48416,0.1,1990-11-01,7.060,6.432,1998-11-13,5.590,4.730,,,,6.300,18.030,6.027,3.877,73.539,64.327,-0.038,-0.055,R,8.03,,
TD023,9,"LIDET_CPR",2,8,"PIRE",L,2291,1.0,1990-11-01,10.046,9.765,1998-11-13,0.550,0.350,,,,1.700,20.810,9.599,0.277,3.584,2.886,-0.414,-0.441,L,8.03,XF,
TD023,9,"LIDET_CPR",2,9,"ANGE",R,46507,0.1,1990-11-01,7.034,6.717,1999-11-04,4.350,4.240,,,,29.700,47.020,4.722,2.246,63.123,47.565,-0.051,-0.082,R,9.01,T,
TD023,9,"LIDET_CPR",2,9,"DRGL",R,46910,0.1,1990-11-01,7.026,6.766,1999-11-04,3.080,2.860,,,,6.950,45.490,6.296,1.559,42.270,24.762,-0.096,-0.155,R,9.01,T,
TD023,9,"LIDET_CPR",2,9,"GOBA",A,68941,,1990-11-01,44.982,41.518,1999-11-04,21.750,20.650,37.40,27.579,25.455,1.470,1.700,25.081,20.299,81.124,80.934,-0.023,-0.023,W,9.01,,
TD023,9,"LIDET_CPR",2,9,"GOBA",B,68941,,1990-11-01,44.982,41.518,1999-11-04,0.530,0.400,23.60,17.403,16.063,1.470,2.660,15.827,0.389,2.490,2.458,-0.410,-0.411,W,9.01,XE,X
TD023,9,"LIDET_CPR",2,9,"THPL",L,1447,1.0,1990-11-01,10.031,9.509,1999-11-04,0.460,0.350,,,,7.790,29.440,8.768,0.247,3.681,2.817,-0.367,-0.396,L,9.01,X,X
TD023,9,"LIDET_CPR",2,10,"ANGE",R,46503,0.1,1990-11-01,7.011,6.696,2000-11-10,3.270,3.030,,,,30.500,67.270,4.654,0.992,45.251,21.315,-0.079,-0.154,R,10.03,,
TD023,9,"LIDET_CPR",2,10,"GOBA",A,68945,,1990-11-01,47.581,43.917,2000-11-10,15.490,13.130,29.00,22.620,20.879,1.470,2.580,20.572,12.791,62.886,62.177,-0.046,-0.047,W,10.03,,
TD023,9,"LIDET_CPR",2,10,"PIEL",R,48408,0.1,1990-11-01,7.055,6.427,2000-11-10,7.210,6.600,,,,6.300,37.620,6.022,4.117,102.692,68.366,0.003,-0.038,R,10.03,TU,
TD023,9,"LIDET_CPR",2,15,"GOBA",A,80171,,1994-10-31,49.366,45.705,1995-11-14,24.350,21.890,30.60,24.764,22.927,1.470,1.860,22.590,21.483,95.477,95.100,-0.045,-0.048,W,1.04,,
TD023,9,"LIDET_CPR",2,15,"GOBA",B,80171,1.0,1994-10-31,49.366,45.705,1995-11-14,27.790,21.860,30.40,24.602,22.778,1.470,2.720,22.443,21.265,95.970,94.751,-0.040,-0.052,W,1.04,,
TD023,9,"LIDET_CPR",2,16,"GOBA",A,80172,,1994-10-31,50.298,46.568,1996-10-30,24.900,22.320,30.90,25.479,23.589,1.470,1.950,23.242,21.885,94.620,94.161,-0.028,-0.030,W,2.00,,
TD023,9,"LIDET_CPR",2,16,"GOBA",B,80172,1.0,1994-10-31,50.298,46.568,1996-10-30,23.490,19.750,30.10,24.819,22.979,1.470,2.540,22.641,19.248,85.948,85.014,-0.076,-0.081,W,2.00,,
TD023,9,"LIDET_CPR",2,17,"GOBA",A,80173,,1994-10-31,52.925,49.000,1997-03-11,25.050,23.090,30.00,26.029,24.098,1.470,1.310,23.744,22.788,95.817,95.974,-0.018,-0.017,W,2.36,,
TD023,9,"LIDET_CPR",2,17,"GOBA",B,80173,1.0,1994-10-31,52.925,49.000,1997-03-11,13.760,12.310,31.00,26.896,24.902,1.470,2.240,24.536,12.034,49.434,49.046,-0.299,-0.302,W,2.36,,X
TD023,9,"LIDET_CPR",2,18,"GOBA",A,80174,,1994-10-31,50.097,46.382,1998-11-13,22.790,20.440,31.00,25.459,23.571,1.470,1.440,23.225,20.146,86.717,86.743,-0.035,-0.035,W,4.04,,
TD023,9,"LIDET_CPR",2,18,"GOBA",B,80174,1.0,1994-10-31,50.097,46.382,1998-11-13,33.050,18.570,30.00,24.638,22.811,1.470,2.130,22.476,18.174,81.408,80.860,-0.051,-0.053,W,4.04,,
TD023,9,"LIDET_CPR",2,19,"GOBA",A,80175,,1994-10-31,51.300,47.496,1999-11-04,22.530,21.400,29.70,24.977,23.125,1.470,0.750,22.785,21.240,92.541,93.219,-0.015,-0.014,W,5.01,,
TD023,9,"LIDET_CPR",2,19,"GOBA",B,80175,1.0,1994-10-31,51.300,47.496,1999-11-04,15.620,14.500,31.30,26.323,24.371,1.470,6.460,24.013,13.563,59.497,56.482,-0.104,-0.114,W,5.01,,
TD023,9,"LIDET_CPR",2,20,"GOBA",A,80176,,1994-10-31,50.367,46.632,2000-11-10,22.690,20.860,30.30,25.018,23.163,1.470,1.310,22.823,20.587,90.057,90.203,-0.017,-0.017,W,6.03,,
TD023,9,"LIDET_CPR",2,20,"GOBA",B,80176,1.0,1994-10-31,50.367,46.632,2000-11-10,24.190,20.920,30.50,25.184,23.316,1.470,4.910,22.973,19.893,89.724,86.593,-0.018,-0.024,W,6.03,E,
TD023,9,"LIDET_CPR",3,1,"ACSA",L,3998,1.0,1990-11-01,10.076,9.562,1992-02-10,10.730,8.240,,,,4.710,8.300,9.112,7.556,86.174,82.924,-0.117,-0.147,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"ACSA",L,6703,7.0,1990-11-01,9.937,9.102,1992-02-10,7.230,5.020,,,,4.710,14.860,8.673,4.274,55.153,49.279,-0.466,-0.555,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"ANGE",R,46538,0.1,1990-11-01,5.985,5.716,1992-02-10,7.630,4.470,,,,26.000,33.260,4.230,2.983,78.202,70.520,-0.193,-0.274,R,1.28,,
TD023,9,"LIDET_CPR",3,1,"BOER",L,434,1.0,1990-11-01,10.182,9.724,1992-02-10,10.630,8.000,,,,9.190,9.720,8.830,7.222,82.271,81.789,-0.153,-0.158,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"DRGL",L,5678,1.0,1990-11-01,9.944,9.596,1992-02-10,10.770,8.050,,,,7.800,9.230,8.848,7.307,83.889,82.584,-0.138,-0.150,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"DRGL",R,46941,0.1,1990-11-01,7.050,6.789,1992-02-10,9.870,5.680,,,,6.950,10.330,6.317,5.093,83.665,80.624,-0.140,-0.169,R,1.28,,
TD023,9,"LIDET_CPR",3,1,"GOBA",A,68910,,1990-11-01,51.678,47.699,1992-02-10,27.770,25.500,34.40,29.143,26.899,1.470,1.260,26.504,25.179,94.799,95.001,-0.042,-0.040,W,1.28,,
TD023,9,"LIDET_CPR",3,1,"GOBA",B,68910,,1990-11-01,51.678,47.699,1992-02-10,23.160,16.550,26.60,22.535,20.800,1.470,1.700,20.494,16.269,79.567,79.384,-0.179,-0.181,W,1.28,,
TD023,9,"LIDET_CPR",3,1,"PIEL",R,48443,0.1,1990-11-01,7.033,6.407,1992-02-10,10.690,5.520,,,,6.300,9.650,6.003,4.987,86.156,83.075,-0.117,-0.145,R,1.28,,
TD023,9,"LIDET_CPR",3,1,"PIRE",L,2318,1.0,1990-11-01,10.005,9.725,1992-02-10,12.000,9.600,,,,1.700,6.170,9.560,9.008,98.715,94.226,-0.010,-0.047,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"QUPR",L,4858,1.0,1990-11-01,9.942,9.336,1992-02-10,11.550,8.990,,,,4.390,8.000,8.926,8.271,96.294,92.662,-0.030,-0.060,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"RHMA",L,6654,7.0,1990-11-01,9.997,9.257,1992-02-10,12.210,9.390,,,,4.640,8.540,8.827,8.588,101.437,97.292,0.011,-0.022,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"RHMA",L,6814,1.0,1990-11-01,8.023,7.445,1992-02-10,10.040,7.530,,,,4.640,9.040,7.100,6.849,101.142,96.465,0.009,-0.028,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"THPL",L,1478,1.0,1990-11-01,9.913,9.398,1992-02-10,11.050,9.120,,,,7.790,9.000,8.666,8.299,97.042,95.765,-0.024,-0.034,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"TRAE",L,3199,1.0,1990-11-01,9.985,9.576,1992-02-10,10.730,8.640,,,,2.820,10.060,9.306,7.771,90.226,83.505,-0.081,-0.141,L,1.28,,
TD023,9,"LIDET_CPR",3,1,"TRAE",L,6790,7.0,1990-11-01,10.004,9.554,1992-02-10,11.200,8.190,,,,2.820,7.060,9.285,7.612,85.723,81.982,-0.121,-0.156,L,1.28,,
TD023,9,"LIDET_CPR",3,2,"ACSA",L,3994,1.0,1990-11-01,9.985,9.476,1992-11-09,7.800,6.940,,,,4.710,15.370,9.030,5.873,73.238,65.039,-0.154,-0.213,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"ACSA",L,6699,7.0,1990-11-01,10.006,9.165,1992-11-09,10.590,9.790,,,,4.710,38.800,8.733,5.991,106.819,68.602,0.033,-0.186,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"ANGE",R,46534,0.1,1990-11-01,6.008,5.738,1992-11-09,3.140,2.990,,,,26.200,50.270,4.235,1.487,52.109,35.112,-0.322,-0.517,R,2.02,,
TD023,9,"LIDET_CPR",3,2,"DRGL",L,5674,1.0,1990-11-01,10.026,9.675,1992-11-09,9.770,7.690,,,,7.800,20.050,8.920,6.148,79.483,68.924,-0.113,-0.184,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"DRGL",R,46937,0.1,1990-11-01,7.042,6.781,1992-11-09,3.130,2.860,,,,6.950,21.470,6.310,2.246,42.177,35.594,-0.427,-0.511,R,2.02,,
TD023,9,"LIDET_CPR",3,2,"GOBA",A,68914,,1990-11-01,45.508,42.004,1992-11-09,24.200,22.540,34.50,25.738,23.756,1.470,1.340,23.407,22.238,94.881,95.006,-0.026,-0.025,W,2.02,,
TD023,9,"LIDET_CPR",3,2,"GOBA",B,68914,,1990-11-01,45.508,42.004,1992-11-09,19.750,15.750,26.50,19.770,18.248,1.470,2.500,17.980,15.356,86.311,85.406,-0.073,-0.078,W,2.02,,
TD023,9,"LIDET_CPR",3,2,"LITU",L,686,1.0,1990-11-01,9.866,9.560,1992-11-09,6.900,6.300,,,,12.350,15.940,8.379,5.296,65.900,63.206,-0.206,-0.227,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"PIEL",R,48439,0.1,1990-11-01,7.089,6.458,1992-11-09,5.780,5.000,,,,6.300,9.720,6.051,4.514,77.423,74.599,-0.126,-0.145,R,2.02,,
TD023,9,"LIDET_CPR",3,2,"PIRE",L,2314,1.0,1990-11-01,9.992,9.712,1992-11-09,9.720,8.690,,,,1.700,6.250,9.547,8.147,89.477,85.336,-0.055,-0.078,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"QUPR",L,4854,1.0,1990-11-01,9.974,9.366,1992-11-09,10.340,9.380,,,,4.390,20.020,8.955,7.502,100.149,83.774,0.001,-0.088,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"RHMA",L,6650,7.0,1990-11-01,10.024,9.282,1992-11-09,9.490,8.640,,,,4.640,8.380,8.851,7.916,93.083,89.436,-0.035,-0.055,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"RHMA",L,6810,1.0,1990-11-01,8.016,7.439,1992-11-09,7.730,6.890,,,,4.640,14.240,7.094,5.909,92.620,83.296,-0.038,-0.090,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"THPL",L,1474,1.0,1990-11-01,10.037,9.515,1992-11-09,10.220,9.150,,,,7.790,19.000,8.774,7.412,96.164,84.477,-0.019,-0.083,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"TRAE",L,3195,1.0,1990-11-01,10.037,9.625,1992-11-09,10.170,9.670,,,,2.820,17.210,9.354,8.006,100.468,85.589,0.002,-0.077,L,2.02,,
TD023,9,"LIDET_CPR",3,2,"TRAE",L,6786,7.0,1990-11-01,10.055,9.603,1992-11-09,8.640,8.300,,,,2.820,26.660,9.332,6.087,86.431,65.227,-0.072,-0.211,L,2.02,,
TD023,9,"LIDET_CPR",3,3,"ACSA",L,3990,1.0,1990-11-01,10.032,9.520,1993-11-04,8.720,8.380,,,,4.710,22.730,9.072,6.475,88.025,71.373,-0.042,-0.112,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"ANGE",R,46530,0.1,1990-11-01,6.004,5.734,1993-11-04,2.690,2.590,,,,25.600,56.640,4.266,1.123,45.169,26.324,-0.264,-0.444,R,3.01,,
TD023,9,"LIDET_CPR",3,3,"DRGL",L,5670,1.0,1990-11-01,9.975,9.626,1993-11-04,6.450,6.120,,,,7.800,16.730,8.875,5.096,63.578,57.420,-0.151,-0.184,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"DRGL",R,46933,0.1,1990-11-01,7.053,6.792,1993-11-04,2.860,2.700,,,,6.950,16.280,6.320,2.260,39.753,35.759,-0.307,-0.342,R,3.01,,
TD023,9,"LIDET_CPR",3,3,"GOBA",A,68918,,1990-11-01,44.632,41.195,1993-11-04,24.080,22.000,36.00,26.340,24.312,1.470,1.710,23.955,21.624,90.490,90.269,-0.033,-0.034,W,3.01,,
TD023,9,"LIDET_CPR",3,3,"GOBA",B,68918,,1990-11-01,44.632,41.195,1993-11-04,18.510,13.020,25.00,18.292,16.883,1.470,3.100,16.635,12.616,77.119,75.840,-0.086,-0.092,W,3.01,,
TD023,9,"LIDET_CPR",3,3,"PIEL",R,48435,0.1,1990-11-01,7.059,6.431,1993-11-04,5.490,5.230,,,,6.300,9.820,6.026,4.716,81.325,78.261,-0.069,-0.081,R,3.01,,
TD023,9,"LIDET_CPR",3,3,"PIRE",L,2310,1.0,1990-11-01,10.102,9.819,1993-11-04,8.120,7.720,,,,1.700,5.600,9.652,7.288,78.623,75.508,-0.080,-0.093,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"PIST",L,292,1.0,1990-11-01,10.034,9.502,1993-11-04,7.270,6.910,,,,3.950,12.310,9.127,6.059,72.722,66.385,-0.106,-0.136,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"QUPR",L,4850,1.0,1990-11-01,9.991,9.242,1993-11-04,6.560,6.210,,,,4.390,15.250,8.836,5.263,67.193,59.563,-0.132,-0.172,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"THPL",L,1470,1.0,1990-11-01,9.950,9.433,1993-11-04,8.330,8.000,,,,7.790,14.340,8.698,6.853,84.809,78.788,-0.055,-0.079,L,3.01,,
TD023,9,"LIDET_CPR",3,3,"TRAE",L,3191,1.0,1990-11-01,10.012,9.602,1993-11-04,10.050,9.770,,,,2.820,28.290,9.331,7.006,101.750,75.083,0.006,-0.095,L,3.01,,
TD023,9,"LIDET_CPR",3,4,"ACSA",L,3986,1.0,1990-11-01,10.065,9.552,1994-11-01,3.100,2.881,,,,4.710,24.170,9.102,2.185,30.161,24.006,-0.300,-0.357,L,4.00,,
TD023,9,"LIDET_CPR",3,4,"ANGE",R,46526,0.1,1990-11-01,6.007,5.737,1994-11-01,6.150,4.715,,,,,57.880,,1.986,82.186,,-0.049,,R,4.00,,X
TD023,9,"LIDET_CPR",3,4,"DRGL",R,46929,0.1,1990-11-01,7.000,6.741,1994-11-01,5.790,3.554,,,,6.950,20.220,6.273,2.835,52.722,45.194,-0.160,-0.199,R,4.00,,
TD023,9,"LIDET_CPR",3,4,"GOBA",A,68922,,1990-11-01,46.776,43.174,1994-11-01,22.753,21.029,32.90,25.228,23.286,1.470,1.370,22.944,20.741,90.307,90.398,-0.025,-0.025,W,4.00,,
TD023,9,"LIDET_CPR",3,4,"GOBA",B,68922,,1990-11-01,46.776,43.174,1994-11-01,2.158,1.912,4.10,3.144,2.902,1.470,1.950,2.859,1.875,65.886,65.582,-0.104,-0.105,W,4.00,,
TD023,9,"LIDET_CPR",3,4,"PIEL",R,48431,0.1,1990-11-01,7.065,6.436,1994-11-01,5.500,4.626,,,,6.300,10.970,6.031,4.119,71.877,68.297,-0.083,-0.095,R,4.00,,
TD023,9,"LIDET_CPR",3,4,"PIRE",L,2306,1.0,1990-11-01,10.105,9.822,1994-11-01,1.090,0.929,,,,1.700,19.120,9.655,0.751,9.458,7.778,-0.590,-0.638,L,4.00,,
TD023,9,"LIDET_CPR",3,4,"PSME",L,210,1.0,1990-11-01,10.021,9.580,1994-11-01,0.230,0.115,,,,11.900,12.820,8.440,0.100,1.200,1.185,-1.106,-1.109,L,4.00,,
TD023,9,"LIDET_CPR",3,4,"QUPR",L,4846,1.0,1990-11-01,10.025,9.273,1994-11-01,5.860,5.466,,,,4.390,19.190,8.866,4.417,58.945,49.820,-0.132,-0.174,L,4.00,,
TD023,9,"LIDET_CPR",3,4,"THPL",L,1466,1.0,1990-11-01,10.034,9.512,1994-11-01,1.460,1.287,,,,7.790,6.720,8.771,1.201,13.530,13.693,-0.500,-0.497,L,4.00,,
TD023,9,"LIDET_CPR",3,4,"TRAE",L,3187,1.0,1990-11-01,10.029,9.618,1994-11-01,5.460,5.230,,,,2.820,41.480,9.347,3.061,54.377,32.748,-0.152,-0.279,L,4.00,,
TD023,9,"LIDET_CPR",3,5,"ACSA",L,3982,1.0,1990-11-01,9.980,9.471,1995-11-14,8.770,8.120,,,,4.710,17.960,9.025,6.662,85.735,73.817,-0.031,-0.060,L,5.03,T,X
TD023,9,"LIDET_CPR",3,5,"ANGE",R,46522,0.1,1990-11-01,7.004,6.689,1995-11-14,5.860,5.370,,,,,42.260,,3.101,80.281,,-0.044,,R,5.03,U,X
TD023,9,"LIDET_CPR",3,5,"CONU",L,278,1.0,1990-11-01,10.013,9.562,1995-11-14,6.940,6.610,,,,11.740,49.590,8.439,3.332,69.128,39.483,-0.073,-0.185,L,5.03,,
TD023,9,"LIDET_CPR",3,5,"DRGL",L,5662,1.0,1990-11-01,9.972,9.623,1995-11-14,4.610,4.190,,,,7.800,20.910,8.872,3.314,43.542,37.353,-0.165,-0.196,L,5.03,T,
TD023,9,"LIDET_CPR",3,5,"DRGL",R,46925,0.1,1990-11-01,7.055,6.794,1995-11-14,6.660,6.180,,,,6.950,15.340,6.322,5.232,90.963,82.759,-0.019,-0.038,R,5.03,T,X
TD023,9,"LIDET_CPR",3,5,"GOBA",A,68926,,1990-11-01,48.029,44.331,1995-11-14,25.190,22.670,35.50,27.951,25.799,1.470,2.990,25.420,21.992,87.872,86.515,-0.026,-0.029,W,5.03,,
TD023,9,"LIDET_CPR",3,5,"GOBA",B,68926,,1990-11-01,48.029,44.331,1995-11-14,16.090,11.970,22.50,17.716,16.352,1.470,2.740,16.112,11.642,73.202,72.257,-0.062,-0.065,W,5.03,T,
TD023,9,"LIDET_CPR",3,5,"PIEL",R,48427,0.1,1990-11-01,7.006,6.382,1995-11-14,5.970,5.310,,,,6.300,7.430,5.980,4.915,83.203,82.191,-0.037,-0.039,R,5.03,,
TD023,9,"LIDET_CPR",3,5,"PIRE",L,2302,1.0,1990-11-01,10.000,9.720,1995-11-14,9.400,8.770,,,,1.700,12.320,9.555,7.690,90.226,80.481,-0.020,-0.043,L,5.03,T,
TD023,9,"LIDET_CPR",3,5,"QUPR",L,4841,1.0,1990-11-01,9.990,9.241,1995-11-14,5.970,5.100,,,,4.390,13.800,8.835,4.396,55.189,49.757,-0.118,-0.139,L,5.03,X,
TD023,9,"LIDET_CPR",3,5,"THPL",L,1462,1.0,1990-11-01,10.006,9.486,1995-11-14,10.380,9.660,,,,7.790,10.150,8.747,8.680,101.834,99.234,0.004,-0.002,L,5.03,,X
