SITE,SPECIES,time,MESH,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE,pafrm.mean,pafrm.sd
JRN,QUPR,6,1,298.1111111,292.2666667,1665.977778,17.14754167,1.026666667,51.47833333,23.51,39.38125,27.22,37.048,NA
JRN,QUPR,5,1,298.1111111,292.2666667,1665.977778,17.14754167,1.026666667,51.47833333,23.51,39.38125,27.22,8.388,NA
JUN,QUPR,1,1,2877.81,494.81,543.94,4.277983333,1.026666667,51.47833333,23.51,39.38125,27.22,53.2315,4.41152071286082
JUN,QUPR,2,1,2877.81,494.81,543.94,4.277983333,1.026666667,51.47833333,23.51,39.38125,27.22,36.13475,8.5780888848663
JUN,QUPR,3,1,2877.81,494.81,543.94,4.277983333,1.026666667,51.47833333,23.51,39.38125,27.22,33.92,7.33236960334107
JUN,QUPR,5,1,2877.81,494.81,543.94,4.277983333,1.026666667,51.47833333,23.51,39.38125,27.22,28.1705,8.42126041635099
KBS,QUPR,1,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,69.86925,4.70754793744401
KBS,QUPR,2,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,59.80975,21.8089418874461
KBS,QUPR,3,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,55.2565,20.9641182420503
KBS,QUPR,4,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,26.4795,20.3537969021343
KBS,QUPR,7,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,24.279,NA
KBS,QUPR,8,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,9.033,NA
KBS,QUPR,6,1,811.15,707.59,1007.43,8.838666667,1.026666667,51.47833333,23.51,39.38125,27.22,35.105,8.68106911618609
KNZ,QUPR,1,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,90.39475,1.2551417914589
KNZ,QUPR,2,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,82.54925,1.13875761980619
KNZ,QUPR,3,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,71.925,5.90279843238216
KNZ,QUPR,4,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,61.148,2.4944153623645
KNZ,QUPR,5,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,64.4085,0.485782358675156
KNZ,QUPR,6,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,55.988,1.50613744392734
KNZ,QUPR,7,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,28.4655,2.30163257276221
KNZ,QUPR,8,1,791.21,746.72,1250.01,12.57004167,1.026666667,51.47833333,23.51,39.38125,27.22,54.3605,6.12708025898143
LBS,QUPR,0,1,4099.52,1699.15,1772.69,26.18779167,1.026666667,51.47833333,23.51,39.38125,27.22,60.22625,1.50390433538839
LBS,QUPR,1,1,4099.52,1699.15,1772.69,26.18779167,1.026666667,51.47833333,23.51,39.38125,27.22,34.5987692307692,13.9871846711782
LBS,QUPR,2,1,4099.52,1699.15,1772.69,26.18779167,1.026666667,51.47833333,23.51,39.38125,27.22,11.60375,11.5337576234576
LBS,QUPR,3,1,4099.52,1699.15,1772.69,26.18779167,1.026666667,51.47833333,23.51,39.38125,27.22,42.427,19.0561188148509
LBS,QUPR,4,1,4099.52,1699.15,1772.69,26.18779167,1.026666667,51.47833333,23.51,39.38125,27.22,16.6215714285714,12.789746190564
LUQ,QUPR,0,1,3362.82,1233.94,1259.58,23.47708333,1.026666667,51.47833333,23.51,39.38125,27.22,52.144,2.75526054424381
LUQ,QUPR,1,1,3362.82,1233.94,1259.58,23.47708333,1.026666667,51.47833333,23.51,39.38125,27.22,32.8456,17.0425525095892
LUQ,QUPR,2,1,3362.82,1233.94,1259.58,23.47708333,1.026666667,51.47833333,23.51,39.38125,27.22,9.1835,10.1950005350216
LUQ,QUPR,3,1,3362.82,1233.94,1259.58,23.47708333,1.026666667,51.47833333,23.51,39.38125,27.22,12.108,3.25172825842915
LVW,QUPR,1,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,78.58625,5.08120526220568
LVW,QUPR,2,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,80.313,8.41421832376603
LVW,QUPR,3,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,75.712,13.7725692834223
LVW,QUPR,4,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,59.26925,15.5777683976236
LVW,QUPR,5,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,64.47275,15.6422283871789
LVW,QUPR,6,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,74.94,23.7802617731597
LVW,QUPR,7,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,67.595,31.8630376245999
LVW,QUPR,8,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,61.6665,17.6553557785355
LVW,QUPR,9,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,82.659,28.8624994239931
LVW,QUPR,10,1,1096.46,850.81,1083.15,1.707875,1.026666667,51.47833333,23.51,39.38125,27.22,104.498,NA
MTV,QUPR,0,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,66.6555,2.9219715376209
MTV,QUPR,1,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,45.634,3.03198911607545
MTV,QUPR,2,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,40.604625,7.54289271788824
MTV,QUPR,3,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,34.00825,8.89181981280173
MTV,QUPR,4,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,34.5775,20.7968475770454
MTV,QUPR,5,1,2685,1084.06,1165.5,17.67916667,1.026666667,51.47833333,23.51,39.38125,27.22,13.3645,8.57521833124798
NIN,QUPR,1,1,1491.22,1206.53,1456.16,18.203875,1.026666667,51.47833333,23.51,39.38125,27.22,27.23825,4.53238946362733
NIN,QUPR,2,1,1491.22,1206.53,1456.16,18.203875,1.026666667,51.47833333,23.51,39.38125,27.22,24.683,8.93822267940706
NIN,QUPR,3,1,1491.22,1206.53,1456.16,18.203875,1.026666667,51.47833333,23.51,39.38125,27.22,21.65525,8.0832875479803
NIN,QUPR,4,1,1491.22,1206.53,1456.16,18.203875,1.026666667,51.47833333,23.51,39.38125,27.22,6.08675,7.61777852023366
NIN,QUPR,5,1,1491.22,1206.53,1456.16,18.203875,1.026666667,51.47833333,23.51,39.38125,27.22,4.494,5.68430365128395
NLK,QUPR,1,1,676.63,649.13,884.36,4.137,1.026666667,51.47833333,23.51,39.38125,27.22,76.25175,3.42851244468112
NLK,QUPR,2,1,676.63,649.13,884.36,4.137,1.026666667,51.47833333,23.51,39.38125,27.22,68.451,2.94811883523488
NWT,QUPR,1,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,78.37775,1.69526819412151
NWT,QUPR,2,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,70.88225,0.489916574530806
NWT,QUPR,3,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,67.603,5.51903173875031
NWT,QUPR,6,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,55.0075,3.86563470424543
NWT,QUPR,7,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,68.988,24.3315443406291
NWT,QUPR,4,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,68.8655,0.884590583264374
NWT,QUPR,5,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,60.565,2.06574732239933
NWT,QUPR,8,1,1249.7,646.57,755.51,-3.2115,1.026666667,51.47833333,23.51,39.38125,27.22,26.0345,30.9041018717581
OLY,QUPR,1,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,61.14325,5.7881279284987
OLY,QUPR,2,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,47.84975,5.54536108683045
OLY,QUPR,3,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,42.04325,16.3400821575862
OLY,QUPR,4,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,33.10875,9.52826323366436
OLY,QUPR,5,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,29.19725,16.7398586687582
OLY,QUPR,6,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,27.80025,10.5676506495058
OLY,QUPR,7,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,10.136,10.6239708521186
OLY,QUPR,8,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,24.061,14.6782839142274
OLY,QUPR,9,1,1530.9,794.19,1043.78,10.7329625,1.026666667,51.47833333,23.51,39.38125,27.22,15.2245,9.64134463305473
SEV,QUPR,1,1,254.5,252.22,1601.93,13.17375,1.026666667,51.47833333,23.51,39.38125,27.22,89.41825,5.15628925843641
SEV,QUPR,2,1,254.5,252.22,1601.93,13.17375,1.026666667,51.47833333,23.51,39.38125,27.22,71.214,4.90794546288634
SEV,QUPR,3,1,254.5,252.22,1601.93,13.17375,1.026666667,51.47833333,23.51,39.38125,27.22,69.8285,34.4366459119739
SEV,QUPR,4,1,254.5,252.22,1601.93,13.17375,1.026666667,51.47833333,23.51,39.38125,27.22,64.6125,12.383791893708
SMR,QUPR,1,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,96.68225,1.79207949507455
SMR,QUPR,2,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,93.21225,13.1869601848442
SMR,QUPR,3,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,89.283,10.1864888618863
SMR,QUPR,7,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,49.2496666666667,16.9360608859715
SMR,QUPR,10,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,0.614,NA
SMR,QUPR,6,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,71.751,2.68841998207126
SMR,QUPR,9,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,90.856,NA
SMR,QUPR,4,1,240.31,236.14,1860.46,14.64165417,1.026666667,51.47833333,23.51,39.38125,27.22,82.947,NA
UFL,QUPR,1,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,66.0705,12.3602673514775
UFL,QUPR,2,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,39.2355,10.0350555387933
UFL,QUPR,3,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,36.17125,9.49403020762696
UFL,QUPR,4,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,45.141,29.2299778081795
UFL,QUPR,6,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,32.850375,14.8726950188928
UFL,QUPR,7,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,14.6796666666667,3.65366067572419
UFL,QUPR,8,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,5.31866666666667,3.21352926442772
UFL,QUPR,9,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,16.9536666666667,4.80829411884645
UFL,QUPR,10,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,8.889,2.97550533523299
UFL,QUPR,5,1,1238.47,1165.79,1620.79,20.721375,1.026666667,51.47833333,23.51,39.38125,27.22,33.3346666666667,15.0590289970281
VCR,QUPR,1,1,1138.09,993.17,1215.28,15.028375,1.026666667,51.47833333,23.51,39.38125,27.22,59.32175,19.3493628038927
VCR,QUPR,2,1,1138.09,993.17,1215.28,15.028375,1.026666667,51.47833333,23.51,39.38125,27.22,32.483,10.683002574183
VCR,QUPR,3,1,1138.09,993.17,1215.28,15.028375,1.026666667,51.47833333,23.51,39.38125,27.22,29.8716666666667,3.6338134698046
VCR,QUPR,6,1,1138.09,993.17,1215.28,15.028375,1.026666667,51.47833333,23.51,39.38125,27.22,8.631,NA
AND,RHMA,1,1,2309.5,763.6333333,982.3666667,9.1659375,0.4175,50.7975,16.952,36.902,36.274,76.26575,5.60164317410526
AND,RHMA,2,1,2309.5,763.6333333,982.3666667,9.1659375,0.4175,50.7975,16.952,36.902,36.274,66.35025,9.44151729949517
ARC,RHMA,1,1,326.66,284.43,422.74,-8.872666667,0.4175,50.7975,16.952,36.902,36.274,87.8225,2.45002210874378
ARC,RHMA,2,1,326.66,284.43,422.74,-8.872666667,0.4175,50.7975,16.952,36.902,36.274,81.0655,4.22949630570828
CDR,RHMA,5,1,822.7777778,733.2,1026.133333,7.056204167,0.4175,50.7975,16.952,36.902,36.274,72.3635,19.4249303859756
CPR,RHMA,1,1,440.4,430.42,1201.73,8.598458333,0.4175,50.7975,16.952,36.902,36.274,99.27075,5.34660779529101
CPR,RHMA,2,1,440.4,430.42,1201.73,8.598458333,0.4175,50.7975,16.952,36.902,36.274,77.3545,13.1887563856491
CWT,RHMA,9,1,1905.66,1173.16,1352.79,13.34375,0.4175,50.7975,16.952,36.902,36.274,37.286,NA
CWT,RHMA,2,1,1905.66,1173.16,1352.79,13.34375,0.4175,50.7975,16.952,36.902,36.274,48.975,NA
CWT,RHMA,8,1,1905.66,1173.16,1352.79,13.34375,0.4175,50.7975,16.952,36.902,36.274,21.881,NA
CWT,RHMA,10,1,1905.66,1173.16,1352.79,13.34375,0.4175,50.7975,16.952,36.902,36.274,16.28,NA
JRN,RHMA,1,1,298.1111111,292.2666667,1665.977778,17.14754167,0.4175,50.7975,16.952,36.902,36.274,55.5455,40.9735840145819
JRN,RHMA,2,1,298.1111111,292.2666667,1665.977778,17.14754167,0.4175,50.7975,16.952,36.902,36.274,76.94625,31.0728086447207
JUN,RHMA,1,1,2877.81,494.81,543.94,4.277983333,0.4175,50.7975,16.952,36.902,36.274,61.8155,7.33300454565975
KBS,RHMA,1,1,811.15,707.59,1007.43,8.838666667,0.4175,50.7975,16.952,36.902,36.274,82.40175,2.74498383419648
KBS,RHMA,2,1,811.15,707.59,1007.43,8.838666667,0.4175,50.7975,16.952,36.902,36.274,39.69325,34.3589682943187
KBS,RHMA,3,1,811.15,707.59,1007.43,8.838666667,0.4175,50.7975,16.952,36.902,36.274,41.3246666666667,13.6487012324739
LBS,RHMA,3,1,4099.52,1699.15,1772.69,26.18779167,0.4175,50.7975,16.952,36.902,36.274,11.4976666666667,9.48994606588116
LUQ,RHMA,0,1,3362.82,1233.94,1259.58,23.47708333,0.4175,50.7975,16.952,36.902,36.274,63.15625,1.2408138122485
LUQ,RHMA,1,1,3362.82,1233.94,1259.58,23.47708333,0.4175,50.7975,16.952,36.902,36.274,54.592,3.29268350538989
MTV,RHMA,0,1,2685,1084.06,1165.5,17.67916667,0.4175,50.7975,16.952,36.902,36.274,68.7205,1.83238978749974
NIN,RHMA,1,1,1491.22,1206.53,1456.16,18.203875,0.4175,50.7975,16.952,36.902,36.274,16.69925,11.9052872672887
NIN,RHMA,2,1,1491.22,1206.53,1456.16,18.203875,0.4175,50.7975,16.952,36.902,36.274,3.855,3.13898677920121
NIN,RHMA,4,1,1491.22,1206.53,1456.16,18.203875,0.4175,50.7975,16.952,36.902,36.274,2.189,1.94737207538775
NLK,RHMA,1,1,676.63,649.13,884.36,4.137,0.4175,50.7975,16.952,36.902,36.274,84.2235,6.50139064611052
OLY,RHMA,9,1,1530.9,794.19,1043.78,10.7329625,0.4175,50.7975,16.952,36.902,36.274,13.416,NA
CDR,ROPS,10,1,822.7777778,733.2,1026.133333,7.056204167,2.45,50.1875,17.65833333,40.445,33.76833333,9.752,7.2959277682828
CWT,ROPS,5,1,1905.66,1173.16,1352.79,13.34375,2.45,50.1875,17.65833333,40.445,33.76833333,16.421,NA
CWT,ROPS,7,1,1905.66,1173.16,1352.79,13.34375,2.45,50.1875,17.65833333,40.445,33.76833333,5.947,NA
CWT,ROPS,8,1,1905.66,1173.16,1352.79,13.34375,2.45,50.1875,17.65833333,40.445,33.76833333,12.19,NA
SEV,ROPS,4,1,254.5,252.22,1601.93,13.17375,2.45,50.1875,17.65833333,40.445,33.76833333,31.3545,8.31814765036864
SMR,ROPS,3,1,240.31,236.14,1860.46,14.64165417,2.45,50.1875,17.65833333,40.445,33.76833333,79.038,7.61291126967864
AND,SPAL,3,1,2309.5,763.6333333,982.3666667,9.1659375,0.71125,42.72375,7.124,58.773,26.747,47.38225,4.99167976904235
AND,SPAL,6,1,2309.5,763.6333333,982.3666667,9.1659375,0.71125,42.72375,7.124,58.773,26.747,36.98075,7.117262178441
ARC,SPAL,2,1,326.66,284.43,422.74,-8.872666667,0.71125,42.72375,7.124,58.773,26.747,67.485,2.58814579702664
BNZ,SPAL,4,1,402.87,359.8,575.89,-1.760208333,0.71125,42.72375,7.124,58.773,26.747,31.0796666666667,30.6869481104481
BSF,SPAL,9,1,1244.55,752.61,1096.91,11.29540417,0.71125,42.72375,7.124,58.773,26.747,43.741,7.7363132692517
CDR,SPAL,3,1,822.7777778,733.2,1026.133333,7.056204167,0.71125,42.72375,7.124,58.773,26.747,36.2785,17.5144738716297
GSF,SPAL,1,1,508.41,502.5,1421.8,26.38333333,0.71125,42.72375,7.124,58.773,26.747,62.1195,3.44356912713152
HFR,SPAL,2,1,1152.13,851.25,1041.04,7.489633333,0.71125,42.72375,7.124,58.773,26.747,35.89475,15.8004615412546
JUN,SPAL,2,1,2877.81,494.81,543.94,4.277983333,0.71125,42.72375,7.124,58.773,26.747,54.241,7.2079950517926
KBS,SPAL,1,1,811.15,707.59,1007.43,8.838666667,0.71125,42.72375,7.124,58.773,26.747,60.7185,3.97515496553279
LBS,SPAL,0,1,4099.52,1699.15,1772.69,26.18779167,0.71125,42.72375,7.124,58.773,26.747,66.1235,6.23485308567892
LBS,SPAL,2,1,4099.52,1699.15,1772.69,26.18779167,0.71125,42.72375,7.124,58.773,26.747,32.97075,30.0721738641666
MTV,SPAL,1,1,2685,1084.06,1165.5,17.67916667,0.71125,42.72375,7.124,58.773,26.747,31.372,7.66898176639724
NWT,SPAL,4,1,1249.7,646.57,755.51,-3.2115,0.71125,42.72375,7.124,58.773,26.747,68.4026666666667,1.56552429982205
NWT,SPAL,5,1,1249.7,646.57,755.51,-3.2115,0.71125,42.72375,7.124,58.773,26.747,50.8756666666667,2.95982876756973
NWT,SPAL,8,1,1249.7,646.57,755.51,-3.2115,0.71125,42.72375,7.124,58.773,26.747,46.421,NA
UFL,SPAL,5,1,1238.47,1165.79,1620.79,20.721375,0.71125,42.72375,7.124,58.773,26.747,41.2845,11.6982237255634
UFL,SPAL,9,1,1238.47,1165.79,1620.79,20.721375,0.71125,42.72375,7.124,58.773,26.747,6.247,3.99798174082874
UFL,SPAL,6,1,1238.47,1165.79,1620.79,20.721375,0.71125,42.72375,7.124,58.773,26.747,20.287,NA
VCR,SPAL,1,1,1138.09,993.17,1215.28,15.028375,0.71125,42.72375,7.124,58.773,26.747,21.058,NA
AND,THPL,1,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,76.93375,3.0651125455139
AND,THPL,2,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,68.24275,8.59453467326766
AND,THPL,3,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,59.9535,6.04981600271171
AND,THPL,4,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,54.14325,5.41695039513316
AND,THPL,5,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,44.38375,5.91310349280872
AND,THPL,6,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,39.7515,14.2070416460758
AND,THPL,7,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,51.1275,26.67142857,35.92,22.30857143,42.2395,19.5671731649379
