location,country,site,lat,long,t,litter.spp,type,MAT,MAP,CDI_LT,CDI_atan,Nt,Mt,Cell,Lig,C,N,CN,LIG_N,Ls
Jadraas,Sweden,JAD,60.82,16.02,3.644,SPI,L,3.8,609,0.2833,0.1642,0.626,36.8,48.8,28.8,NA,1.14,NA,25.26315789,0.371134021
Jadraas,Sweden,JAD,60.82,16.02,0.559,SPI,L,3.8,609,0.2833,0.1642,1.054,84.4,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,0.784,SPI,L,3.8,609,0.2833,0.1642,0.873,77.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,0.981,SPI,L,3.8,609,0.2833,0.1642,0.789,70.1,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,1.553,SPI,L,3.8,609,0.2833,0.1642,1.063,61.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,1.822,SPI,L,3.8,609,0.2833,0.1642,1.043,54.4,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.142,SPI,L,3.8,609,0.2833,0.1642,0.963,52.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.551,SPI,L,3.8,609,0.2833,0.1642,0.937,45.9,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.797,SPI,L,3.8,609,0.2833,0.1642,0.962,41.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.953,SPI,L,3.8,609,0.2833,0.1642,0.898,37.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,3.542,SPI,L,3.8,609,0.2833,0.1642,0.864,34,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,3.816,SPI,L,3.8,609,0.2833,0.1642,1.061,32.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,0.414,SPI,L,3.8,609,0.2833,0.1642,1.025,76.4,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,0.997,SPI,L,3.8,609,0.2833,0.1642,1.185,66.2,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,1.244,SPI,L,3.8,609,0.2833,0.1642,1.148,57.4,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,1.395,SPI,L,3.8,609,0.2833,0.1642,1.198,50.6,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,2.016,SPI,L,3.8,609,0.2833,0.1642,1.128,43.3,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,2.263,SPI,L,3.8,609,0.2833,0.1642,1.147,40,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,2.411,SPI,L,3.8,609,0.2833,0.1642,1.132,39.1,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,3.016,SPI,L,3.8,609,0.2833,0.1642,NA,27.5,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,3.236,SPI,L,3.8,609,0.2833,0.1642,NA,32.9,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,3.4,SPI,L,3.8,609,0.2833,0.1642,NA,29.8,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,4.016,SPI,L,3.8,609,0.2833,0.1642,NA,22.4,48.7,22.3,NA,0.38,NA,58.68421053,0.314084507
Jadraas,Sweden,JAD,60.82,16.02,0.551,SPI,L,3.8,609,0.2833,0.1642,1.297,85,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,0.792,SPI,L,3.8,609,0.2833,0.1642,1.181,77.4,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,0.989,SPI,L,3.8,609,0.2833,0.1642,1.181,73.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,1.573,SPI,L,3.8,609,0.2833,0.1642,1.253,63.5,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,1.811,SPI,L,3.8,609,0.2833,0.1642,1.225,58.2,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.003,SPI,L,3.8,609,0.2833,0.1642,1.105,51.2,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.573,SPI,L,3.8,609,0.2833,0.1642,NA,43.4,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.789,SPI,L,3.8,609,0.2833,0.1642,NA,44.1,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.003,SPI,L,3.8,609,0.2833,0.1642,NA,41,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.573,SPI,L,3.8,609,0.2833,0.1642,NA,38.3,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,0.238,SPI,L,3.8,609,0.2833,0.1642,0.956,89.5,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,0.389,SPI,L,3.8,609,0.2833,0.1642,0.936,82.7,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,1.014,SPI,L,3.8,609,0.2833,0.1642,1.188,72.9,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,1.258,SPI,L,3.8,609,0.2833,0.1642,1.051,64.4,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,1.405,SPI,L,3.8,609,0.2833,0.1642,1.194,59.7,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.011,SPI,L,3.8,609,0.2833,0.1642,NA,51.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.236,SPI,L,3.8,609,0.2833,0.1642,NA,46.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,2.403,SPI,L,3.8,609,0.2833,0.1642,NA,46.9,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.011,SPI,L,3.8,609,0.2833,0.1642,NA,36.3,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.252,SPI,L,3.8,609,0.2833,0.1642,NA,35.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.405,SPI,L,3.8,609,0.2833,0.1642,NA,32.7,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,3.992,SPI,L,3.8,609,0.2833,0.1642,NA,32.1,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Jadraas,Sweden,JAD,60.82,16.02,0.611,SPI,L,3.8,609,0.2833,0.1642,1.147,79.2,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,0.866,SPI,L,3.8,609,0.2833,0.1642,1.233,74,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,1.014,SPI,L,3.8,609,0.2833,0.1642,1.064,72.1,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,1.605,SPI,L,3.8,609,0.2833,0.1642,NA,64.1,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,1.847,SPI,L,3.8,609,0.2833,0.1642,NA,59.1,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,2.011,SPI,L,3.8,609,0.2833,0.1642,NA,56.9,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,2.605,SPI,L,3.8,609,0.2833,0.1642,NA,48.6,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,2.863,SPI,L,3.8,609,0.2833,0.1642,NA,44.1,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,3.033,SPI,L,3.8,609,0.2833,0.1642,NA,42.6,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,4.033,SPI,L,3.8,609,0.2833,0.1642,NA,37.2,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Jadraas,Sweden,JAD,60.82,16.02,0.559,A,L,3.8,609,0.2833,0.1642,0.941,59.67,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,0.784,A,L,3.8,609,0.2833,0.1642,0.9609,57.88,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,0.981,A,L,3.8,609,0.2833,0.1642,0.9707,56.04,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,1.553,A,L,3.8,609,0.2833,0.1642,0.928,51.66,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,1.822,A,L,3.8,609,0.2833,0.1642,0.9055,51.72,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,1.995,A,L,3.8,609,0.2833,0.1642,0.9055,51.59,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,2.551,A,L,3.8,609,0.2833,0.1642,0.7948,50.61,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,2.797,A,L,3.8,609,0.2833,0.1642,0.8958,50.8,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,2.951,A,L,3.8,609,0.2833,0.1642,0.8599,49.92,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,3.567,A,L,3.8,609,0.2833,0.1642,0.8502,48.73,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,3.816,A,L,3.8,609,0.2833,0.1642,0.8111,46.93,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,3.967,A,L,3.8,609,0.2833,0.1642,0.7362,44.55,44.3,26.41,NA,3.07,NA,8.602605863,0.373497384
Jadraas,Sweden,JAD,60.82,16.02,0.559,LPI,L,3.8,609,0.2833,0.1642,1.133,85.32,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,0.784,LPI,L,3.8,609,0.2833,0.1642,1.095,79.42,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,0.981,LPI,L,3.8,609,0.2833,0.1642,1.276,72.48,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,1.553,LPI,L,3.8,609,0.2833,0.1642,1.238,64.19,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,1.822,LPI,L,3.8,609,0.2833,0.1642,1.243,59.55,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,1.995,LPI,L,3.8,609,0.2833,0.1642,1.162,54.26,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,2.551,LPI,L,3.8,609,0.2833,0.1642,1.019,49.31,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,2.797,LPI,L,3.8,609,0.2833,0.1642,1.029,47.17,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,2.951,LPI,L,3.8,609,0.2833,0.1642,0.943,43.43,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,3.567,LPI,L,3.8,609,0.2833,0.1642,0.876,39.68,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,3.816,LPI,L,3.8,609,0.2833,0.1642,0.867,39.39,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,3.967,LPI,L,3.8,609,0.2833,0.1642,0.771,34,47.2,34.55,NA,1.05,NA,32.9047619,0.422629969
Jadraas,Sweden,JAD,60.82,16.02,0.559,LPI,L,3.8,609,0.2833,0.1642,0.9487,89.52,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,0.784,LPI,L,3.8,609,0.2833,0.1642,1.051,84.43,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,0.981,LPI,L,3.8,609,0.2833,0.1642,1.026,76.55,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,1.553,LPI,L,3.8,609,0.2833,0.1642,1.205,69.71,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,1.822,LPI,L,3.8,609,0.2833,0.1642,1.333,60.56,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,1.995,LPI,L,3.8,609,0.2833,0.1642,1.333,54.64,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,2.551,LPI,L,3.8,609,0.2833,0.1642,1.205,48.38,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,2.797,LPI,L,3.8,609,0.2833,0.1642,1.154,44.13,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,2.951,LPI,L,3.8,609,0.2833,0.1642,1.205,41.31,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,3.567,LPI,L,3.8,609,0.2833,0.1642,1.051,38.97,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,3.816,LPI,L,3.8,609,0.2833,0.1642,1.051,34.06,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,3.967,LPI,L,3.8,609,0.2833,0.1642,1.051,36.87,47.5,38.05,NA,0.39,NA,97.56410256,0.444769141
Jadraas,Sweden,JAD,60.82,16.02,0.559,SBI,L,3.8,609,0.2833,0.1642,1.057,67.59,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,0.784,SBI,L,3.8,609,0.2833,0.1642,1.063,62.64,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,0.981,SBI,L,3.8,609,0.2833,0.1642,0.9655,60.93,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,1.553,SBI,L,3.8,609,0.2833,0.1642,1.017,53.85,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,1.822,SBI,L,3.8,609,0.2833,0.1642,1.138,52.59,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,1.995,SBI,L,3.8,609,0.2833,0.1642,1.103,51.52,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,2.551,SBI,L,3.8,609,0.2833,0.1642,0.9195,52.12,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,2.797,SBI,L,3.8,609,0.2833,0.1642,0.9195,46.58,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,2.951,SBI,L,3.8,609,0.2833,0.1642,0.977,45.24,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,3.567,SBI,L,3.8,609,0.2833,0.1642,0.897,43.38,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,3.816,SBI,L,3.8,609,0.2833,0.1642,0.862,39.97,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,3.967,SBI,L,3.8,609,0.2833,0.1642,0.701,37.03,39.9,32.24,NA,1.74,NA,18.52873563,0.446908788
Jadraas,Sweden,JAD,60.82,16.02,0.559,SBI,L,3.8,609,0.2833,0.1642,1.104,69.84,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,0.784,SBI,L,3.8,609,0.2833,0.1642,1.13,65.04,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,0.981,SBI,L,3.8,609,0.2833,0.1642,1.182,57.97,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,1.553,SBI,L,3.8,609,0.2833,0.1642,1.1,50.92,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,1.822,SBI,L,3.8,609,0.2833,0.1642,1.231,50.4,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,1.995,SBI,L,3.8,609,0.2833,0.1642,1.284,50.18,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,2.551,SBI,L,3.8,609,0.2833,0.1642,1.066,50.98,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,2.797,SBI,L,3.8,609,0.2833,0.1642,1.181,50.22,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,2.951,SBI,L,3.8,609,0.2833,0.1642,1.149,48.1,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,3.567,SBI,L,3.8,609,0.2833,0.1642,1.101,45.86,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,3.816,SBI,L,3.8,609,0.2833,0.1642,1.123,44.21,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,3.967,SBI,L,3.8,609,0.2833,0.1642,0.999,40.07,37.3,32.97,NA,0.77,NA,42.81818182,0.469190266
Jadraas,Sweden,JAD,60.82,16.02,0.559,SPI,L,3.8,609,0.2833,0.1642,0.9669,76.74,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,0.784,SPI,L,3.8,609,0.2833,0.1642,0.98,71.22,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,0.981,SPI,L,3.8,609,0.2833,0.1642,0.98,62.05,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,1.553,SPI,L,3.8,609,0.2833,0.1642,0.927,55.12,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,1.822,SPI,L,3.8,609,0.2833,0.1642,1.033,51.21,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,1.995,SPI,L,3.8,609,0.2833,0.1642,0.98,47.89,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,2.551,SPI,L,3.8,609,0.2833,0.1642,0.934,45.86,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,2.797,SPI,L,3.8,609,0.2833,0.1642,0.881,42.02,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,2.951,SPI,L,3.8,609,0.2833,0.1642,0.775,39.55,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,3.567,SPI,L,3.8,609,0.2833,0.1642,0.768,36.63,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,3.816,SPI,L,3.8,609,0.2833,0.1642,0.722,34.14,51,22,NA,1.51,NA,14.56953642,0.301369863
Jadraas,Sweden,JAD,60.82,16.02,0.559,SPI,L,3.8,609,0.2833,0.1642,0.896,84.4,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,0.784,SPI,L,3.8,609,0.2833,0.1642,0.875,77.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,0.981,SPI,L,3.8,609,0.2833,0.1642,0.792,70.1,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,1.553,SPI,L,3.8,609,0.2833,0.1642,1.063,61.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,1.822,SPI,L,3.8,609,0.2833,0.1642,1.042,54.4,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,1.995,SPI,L,3.8,609,0.2833,0.1642,0.963,52.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.551,SPI,L,3.8,609,0.2833,0.1642,0.938,45.9,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.797,SPI,L,3.8,609,0.2833,0.1642,0.963,41.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,2.951,SPI,L,3.8,609,0.2833,0.1642,0.898,37.5,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,3.567,SPI,L,3.8,609,0.2833,0.1642,0.865,34,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Jadraas,Sweden,JAD,60.82,16.02,3.816,SPI,L,3.8,609,0.2833,0.1642,0.85,32.6,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Anundberget,Sweden,ANU,60.63,13.62,0.282,SPI,L,2,450,0.2743,0.1589,0.9,83.19,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,0.414,SPI,L,2,450,0.2743,0.1589,0.858,79.16,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,0.992,SPI,L,2,450,0.2743,0.1589,0.881,68.98,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,1.26,SPI,L,2,450,0.2743,0.1589,0.972,54.68,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,1.43,SPI,L,2,450,0.2743,0.1589,1.064,45.11,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,1.986,SPI,L,2,450,0.2743,0.1589,1.047,41.92,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,2.277,SPI,L,2,450,0.2743,0.1589,0.956,36.98,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,2.436,SPI,L,2,450,0.2743,0.1589,0.878,31.3,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,2.847,SPI,L,2,450,0.2743,0.1589,0.875,28.12,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,3.852,SPI,L,2,450,0.2743,0.1589,0.872,27.06,53.8,29.29,NA,0.36,NA,81.36111111,0.352509327
Anundberget,Sweden,ANU,60.63,13.62,0.521,SPI,L,2,450,0.2743,0.1589,0.778,89.44,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,0.789,SPI,L,2,450,0.2743,0.1589,0.865,73.75,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,0.958,SPI,L,2,450,0.2743,0.1589,0.683,64.13,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,1.515,SPI,L,2,450,0.2743,0.1589,0.874,58.22,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,1.962,SPI,L,2,450,0.2743,0.1589,0.746,41.27,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,2.529,SPI,L,2,450,0.2743,0.1589,0.789,37.86,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Anundberget,Sweden,ANU,60.63,13.62,2.956,SPI,L,2,450,0.2743,0.1589,0.785,31.35,51.8,30,NA,0.46,NA,65.2173913,0.366748166
Kappsjon,Sweden,KAP,60.55,13.73,0.282,SPI,L,2.8,450,0.2792,0.1618,0.898,83.6,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,0.413,SPI,L,2.8,450,0.2792,0.1618,0.873,79.45,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,0.992,SPI,L,2.8,450,0.2792,0.1618,1.054,69.63,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,1.26,SPI,L,2.8,450,0.2792,0.1618,1.093,54.59,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,1.98,SPI,L,2.8,450,0.2792,0.1618,1.078,42.05,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,2.277,SPI,L,2.8,450,0.2792,0.1618,1.095,36.19,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
Kappsjon,Sweden,KAP,60.55,13.73,2.436,SPI,L,2.8,450,0.2792,0.1618,0.949,30.64,55.5,28.5,NA,0.41,NA,69.51219512,0.339285714
